force_id	neighbourhood_id	station_name	latitude	longitude	postcode	address
durham	147	Crook Police Station			DL 15 8NE	South Road, Crook, County Durham
durham	148	Crook Police Station			DL 15 8NE	South Road, Crook, County Durham
durham	15	Chester le Street Police Station			DH3 3TY	Newcastle Road, Chester le Street, Durham
durham	151	Crook Police Station			DL 15 8NE	South Road, Crook, County Durham
durham	152	Crook Police Station			DL 15 8NE	South Road, Crook, County Durham
durham	153	Peterlee Police Station			SR8 1QR	St Aidans Way, County Durham
durham	154	Peterlee Police Station			SR8 1QR	St Aidans Way, County Durham
durham	155	Seaham Police Station			SR7 8AD	The Avenue, Seaham , County Durham
durham	156	Seaham Police Station			SR7 8AD	The Avenue, Seaham , County Durham
durham	158	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	159	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	16	Chester le Street Police Station			DH3 3TY	Newcastle Road, Chester le Street, Durham
durham	161	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	162	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	163	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	164	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	165	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	166	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	167	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	168	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	169	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	17	Chester le Street Police Station			DH3 3TY	Newcastle Road, Chester le Street, Durham
durham	170	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	171	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	172	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	173	Consett Police Station			DH8 5DL	Parliament Street, Consett, County Durham
durham	174	Crook Police Station			DL 15 8NE	South Road, Crook, County Durham
durham	18	Barnard Castle Police Station			DL12 8JU	Wilson Street, Barnard Castle, County Durham
durham	19	Barnard Castle Police Station			DL12 8JU	Wilson Street, Barnard Castle, County Durham
durham	2	Chester le Street Police Station			DH3 3TY	Newcastle Road, Chester le Street, Durham
durham	20	Barnard Castle Police Station			DL12 8JU	Wilson Street, Barnard Castle, County Durham
durham	21	Consett Police Station			DH8 5DL	Parliament Street, Consett, County Durham
durham	22	Consett Police Station			DH8 5DL	Parliament Street, Consett, County Durham
durham	23	Consett Police Station			DH8 5DL	Parliament Street, Consett, County Durham
durham	24	Consett Police Station			DH8 5DL	Parliament Street, Consett, County Durham
durham	26	Consett Police Station			DH8 5DL	Parliament Street, Consett, County Durham
durham	27	Consett Police Station			DH8 5DL	Parliament Street, Consett, County Durham
durham	28	Consett Police Station			DH8 5DL	Parliament Street, Consett, County Durham
durham	29	Consett Police Station			DH8 5DL	Parliament Street, Consett, County Durham
durham	3	Chester le Street Police Station			DH3 3TY	Newcastle Road, Chester le Street, Durham
durham	30	Consett Police Station			DH8 5DL	Parliament Street, Consett, County Durham
durham	31	Consett Police Station			DH8 5DL	Parliament Street, Consett, County Durham
durham	32	Consett Police Station			DH8 5DL	Parliament Street, Consett, County Durham
durham	33	Consett Police Station			DH8 5DL	Parliament Street, Consett, County Durham
durham	34	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	35	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	36	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	37	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	38	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	39	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	4	Chester le Street Police Station			DH3 3TY	Newcastle Road, Chester le Street, Durham
durham	40	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	41	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	42	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	43	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	44	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	45	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	46	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	47	Durham City Police Station			DH1 3AQ	New Elvet, Durham
durham	48	Peterlee Police Station			SR8 1QR	St Aidans Way, County Durham
durham	49	Peterlee Police Station			SR8 1QR	St Aidans Way, County Durham
durham	5	Chester le Street Police Station			DH3 3TY	Newcastle Road, Chester le Street, Durham
durham	54	Peterlee Police Station			SR8 1QR	St Aidans Way, County Durham
durham	55	Peterlee Police Station			SR8 1QR	St Aidans Way, County Durham
durham	56	Seaham Police Station			SR7 8AD	The Avenue, Seaham , County Durham
durham	6	Chester le Street Police Station			DH3 3TY	Newcastle Road, Chester le Street, Durham
durham	60	Seaham Police Station			SR7 8AD	The Avenue, Seaham , County Durham
durham	62	Seaham Police Station			SR7 8AD	The Avenue, Seaham , County Durham
durham	63	Seaham Police Station			SR7 8AD	The Avenue, Seaham , County Durham
durham	64	Stanley Police Station			DH9 0BL	Thorneyholme Terrace, Stanley, County Durham
durham	66	Stanley Police Station			DH9 0BL	Thorneyholme Terrace, Stanley, County Durham
durham	67	Stanley Police Station			DH9 0BL	Thorneyholme Terrace, Stanley, County Durham
durham	68	Stanley Police Station			DH9 0BL	Thorneyholme Terrace, Stanley, County Durham
durham	69	Stanley Police Station			DH9 0BL	Thorneyholme Terrace, Stanley, County Durham
durham	7	Chester le Street Police Station			DH3 3TY	Newcastle Road, Chester le Street, Durham
durham	70	Stanley Police Station			DH9 0BL	Thorneyholme Terrace, Stanley, County Durham
durham	71	Stanley Police Station			DH9 0BL	Thorneyholme Terrace, Stanley, County Durham
durham	72	Stanley Police Station			DH9 0BL	Thorneyholme Terrace, Stanley, County Durham
durham	73	Stanley Police Station			DH9 0BL	Thorneyholme Terrace, Stanley, County Durham
durham	75	Bishop Auckland Police Station			DL14 6LB	Woodhouse Lane , Bishop Auckland, County Durham
durham	76	Bishop Auckland Police Station			DL14 6LB	Woodhouse Lane , Bishop Auckland, County Durham
durham	77	Bishop Auckland Police Station			DL14 6LB	Woodhouse Lane , Bishop Auckland, County Durham
durham	78	Bishop Auckland Police Station			DL14 6LB	Woodhouse Lane , Bishop Auckland, County Durham
durham	79	Bishop Auckland Police Station			DL14 6LB	Woodhouse Lane , Bishop Auckland, County Durham
durham	8	Chester le Street Police Station			DH3 3TY	Newcastle Road, Chester le Street, Durham
durham	80	Bishop Auckland Police Station			DL14 6LB	Woodhouse Lane , Bishop Auckland, County Durham
durham	81	Bishop Auckland Police Station			DL14 6LB	Woodhouse Lane , Bishop Auckland, County Durham
durham	86	Darlington Police Station			DL 1 5LB	St Cuthberts Way, Darlington, County Durham
durham	87	Darlington Police Station			DL 1 5LB	St Cuthberts Way, Darlington, County Durham
durham	88	Darlington Police Station			DL 1 5LB	St Cuthberts Way, Darlington, County Durham
durham	89	Darlington Police Station			DL 1 5LB	St Cuthberts Way, Darlington, County Durham
durham	9	Chester le Street Police Station			DH3 3TY	Newcastle Road, Chester le Street, Durham
durham	90	Darlington Police Station			DL 1 5LB	St Cuthberts Way, Darlington, County Durham
durham	91	Darlington Police Station			DL 1 5LB	St Cuthberts Way, Darlington, County Durham
durham	92	Darlington Police Station			DL 1 5LB	St Cuthberts Way, Darlington, County Durham
durham	93	Darlington Police Station			DL 1 5LB	St Cuthberts Way, Darlington, County Durham
durham	94	Darlington Police Station			DL 1 5LB	St Cuthberts Way, Darlington, County Durham
durham	95	Darlington Police Station			DL 1 5LB	St Cuthberts Way, Darlington, County Durham
durham	96	Darlington Police Station			DL 1 5LB	St Cuthberts Way, Darlington, County Durham
durham	97	Darlington Police Station			DL 1 5LB	St Cuthberts Way, Darlington, County Durham
durham	98	Darlington Police Station			DL 1 5LB	St Cuthberts Way, Darlington, County Durham
durham	99	Darlington Police Station			DL 1 5LB	St Cuthberts Way, Darlington, County Durham
dyfed-powys	100	Aberystwyth Police Station				Divisional Police Headquarters, Boulevard Saint Brieuc, Aberystwyth, Ceredigion, SY23 1PH
dyfed-powys	101	Aberystwyth Police Station				Divisional Police Headquarters, Boulevard Saint Brieuc, Aberystwyth, Ceredigion, SY23 1PH
dyfed-powys	102	Aberystwyth Police Station				Divisional Police Headquarters, Boulevard Saint Brieuc, Aberystwyth, Ceredigion, SY23 1PH
dyfed-powys	104	Brecon Police Station				Divisional Police Headquarters, Plas-y-Ffynnon, Cambrian Way, Brecon, Powys, LD3 7HP
dyfed-powys	105	Brecon Police Station				Divisional Police Headquarters, Plas-y-Ffynnon, Cambrian Way, Brecon, Powys, LD3 7HP
dyfed-powys	106	Builth Wells Police Station				Garth Road, Builth Wells, Powys, LD2 3AH
dyfed-powys	107	Cardigan Police Station				Parc Teifi, Cardigan, Ceredigion, SA43 1EW
dyfed-powys	108	Cardigan Police Station				Parc Teifi, Cardigan, Ceredigion, SA43 1EW
dyfed-powys	111	Crickhowell Police Station				High Street, Crickhowell, Powys, NP8 1BE
dyfed-powys	112	Crymych Police Station				Crymych, Pembrokeshire, SA41 3QF
dyfed-powys	113	Fishguard Police Station				Brodog Lane, Fishguard, Pembrokeshire, SA65 9NB
dyfed-powys	115	Haverfordwest Police Station				Divisional Police Headquarters, P.O.Box 31, Haverfordwest, Pembrokeshire, SA61 1PF
dyfed-powys	116	Haverfordwest Police Station				Divisional Police Headquarters, P.O.Box 31, Haverfordwest, Pembrokeshire, SA61 1PF
dyfed-powys	117	Hay-on-Wye Police Station				Heol-y-Dwr, Hay-on-Wye, Powys, HR3 5AS
dyfed-powys	118	Knighton Police Station				Ffrydd Newydd, Knighton, Powys, LD7 1HU
dyfed-powys	119	Lampeter Police Station				High Street, Lampeter, Ceredigion, SA48 7BH
dyfed-powys	120	Llandrindod Wells Police Station				Noyadd Park, Llandrindod Wells, Powys, LD1 5DF
dyfed-powys	121	Llandrindod Wells Police Station				Noyadd Park, Llandrindod Wells, Powys, LD1 5DF
dyfed-powys	122	Llandysul Police Station				New Road, Llandysul, Ceredigion, SA44 4QP
dyfed-powys	125	Llanfyllin Police Station				High Street, Llanfyllin, Powys, SY22 5BQ
dyfed-powys	126	Llanfyllin Police Station				High Street, Llanfyllin, Powys, SY22 5BQ
dyfed-powys	127	Llanidloes Police Station				9 L&#244;n Glandwr, Llanidloes, Powys, SY18 6DD
dyfed-powys	128	Llanwrtyd Police Station				Irfon Terrace, Llanwrtyd Wells, Powys, LD5 4RH
dyfed-powys	129	Machynlleth Police Station				Doll Street, Machynlleth, Powys, SY20 8BH
dyfed-powys	130	Milford Haven Police Station				Charles Street, Milford Haven, Pembrokeshire, SA73 2HP
dyfed-powys	131	Milford Haven Police Station				Charles Street, Milford Haven, Pembrokeshire, SA73 2HP
dyfed-powys	132	Narberth Police Station				Jesse Road, Narberth, Pembrokeshire, SA67 7DJ
dyfed-powys	133	Aberaeron Police Station				Penmorfa, Aberaeron, Ceredigion, SA46 0PA
dyfed-powys	134	Newtown Police Station				Park Lane, Newtown, Powys, SY16 1EN
dyfed-powys	135	Newtown Police Station				Park Lane, Newtown, Powys, SY16 1EN
dyfed-powys	136	Pembroke Dock Police Station				Water Street, Pembroke Dock, Pembrokeshire, SA72 6DW
dyfed-powys	137	Pembroke Dock Police Station				Water Street, Pembroke Dock, Pembrokeshire, SA72 6DW
dyfed-powys	138	Aberystwyth Police Station				Divisional Police Headquarters, Boulevard Saint Brieuc, Aberystwyth, Ceredigion, SY23 1PH
dyfed-powys	139	Presteigne Police Station				Hereford Street, Presteigne, Powys, LD8 2SN
dyfed-powys	140	Rhayader Police Station				East Street, Rhayader, Powys, LD6 5AF
dyfed-powys	142	Hay-on-Wye Police Station				Heol-y-Dwr, Hay-on-Wye, Powys, HR3 5AS
dyfed-powys	143	Saundersfoot Police Station				Wogan Terrace, Saundersfoot, Pembrokeshire, SA69 9HA
dyfed-powys	144	Tenby Police Station				Warren Street, Tenby, Pembrokeshire, SA70 7JS
dyfed-powys	145	Tregaron Police Station				c/o Lampeter Police Station, High Street, Lampeter, Ceredigion, SA48 7BH
dyfed-powys	146	Welshpool Police Station				Severn Road, Welshpool, Powys, SY21 7AR
dyfed-powys	147	Welshpool Police Station				Severn Road, Welshpool, Powys, SY21 7AR
dyfed-powys	148	Ystradgynlais Police Station				Station Road, Ystradgynlais, Powys, SA9 1NZ
dyfed-powys	149	Ystradgynlais Police Station				Station Road, Ystradgynlais, Powys, SA9 1NZ
greater-manchester	FC08	Swinton Police Station			M27 6BA	Chorley Road, Swinton
greater-manchester	FC09	Swinton Police Station			M27 6BA	Chorley Road, Swinton
greater-manchester	FC10	Swinton Police Station			M27 6BA	Chorley Road, Swinton
greater-manchester	FC11	Swinton Police Station			M27 6BA	Chorley Road, Swinton
greater-manchester	FC12	Swinton Police Station			M27 6BA	Chorley Road, Swinton
greater-manchester	FC13	Swinton Police Station			M27 6BA	Chorley Road, Swinton
greater-manchester	FC14	Swinton Police Station			M27 6BA	Chorley Road, Swinton
greater-manchester	FC15	Swinton Police Station			M27 6BA	Chorley Road, Swinton
greater-manchester	FC16	Swinton Police Station			M27 6BA	Chorley Road, Swinton
greater-manchester	FC17	Swinton Police Station			M27 6BA	Chorley Road, Swinton
greater-manchester	FC18	Swinton Police Station			M27 6BA	Chorley Road, Swinton
greater-manchester	FC19	Swinton Police Station			M27 6BA	Chorley Road, Swinton
greater-manchester	FC20	Swinton Police Station			M27 6BA	Chorley Road, Swinton
greater-manchester	IC01	Wythenshawe Police Station			M22 9PQ	Poundswick Lane, Wythenshawe
greater-manchester	LC01	Leigh Police Station			WN7 2PS	Chapel Street, Leigh
greater-manchester	LC02	Leigh Police Station			WN7 2PS	Chapel Street, Leigh
greater-manchester	LC03	Leigh Police Station			WN7 2PS	Chapel Street, Leigh
greater-manchester	LC09	Leigh Police Station			WN7 2PS	Chapel Street, Leigh
greater-manchester	LC10	Leigh Police Station			WN7 2PS	Chapel Street, Leigh
greater-manchester	LC11	Leigh Police Station			WN7 2PS	Chapel Street, Leigh
greater-manchester	LC12	Leigh Police Station			WN7 2PS	Chapel Street, Leigh
greater-manchester	LC13	Leigh Police Station			WN7 2PS	Chapel Street, Leigh
greater-manchester	LC14	Leigh Police Station			WN7 2PS	Chapel Street, Leigh
greater-manchester	LC15	Wigan Police Station			WN5 0UP	Robin Park Way, Wigan
greater-manchester	LC16	Wigan Police Station			WN5 0UP	Robin Park Way, Wigan
greater-manchester	LC17	Wigan Police Station			WN5 0UP	Robin Park Way, Wigan
greater-manchester	LC18	Wigan Police Station			WN5 0UP	Robin Park Way, Wigan
greater-manchester	LC19	Wigan Police Station			WN5 0UP	Robin Park Way, Wigan
greater-manchester	LC20	Wigan Police Station			WN5 0UP	Robin Park Way, Wigan
greater-manchester	LC21	Wigan Police Station			WN5 0UP	Robin Park Way, Wigan
greater-manchester	LC22	Wigan Police Station			WN5 0UP	Robin Park Way, Wigan
greater-manchester	LC23	Wigan Police Station			WN5 0UP	Robin Park Way, Wigan
greater-manchester	LC24	Wigan Police Station			WN5 0UP	Robin Park Way, Wigan
greater-manchester	LC25	Wigan Police Station			WN5 0UP	Robin Park Way, Wigan
greater-manchester	NC06	Prestwich Library			M25 1AY	Longfield Centre, Prestwich
greater-manchester	NC11	Prestwich Library			M25 1AY	Longfield Centre, Prestwich
greater-manchester	QC01	Saddleworth Police Station			Ol3 6BD	117 High Street, Oldham
greater-manchester	QC03	Saddleworth Police Station			Ol3 6BD	117 High Street, Oldham
gwent	CC81	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CC82	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CC83	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CC85	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CC86	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CD81	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CD82	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CG81	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CG82	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CG83	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CG85	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CH81	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CH82	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CH83	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CH84	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CH85	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CP81	Caerphilly	51.5748	-3.21727	CF83 1NX	4a Market Street, Caerphilly, South Wales
gwent	CP82	Caerphilly	51.5748	-3.21727	CF83 1NX	4a Market Street, Caerphilly, South Wales
gwent	CP83	Caerphilly	51.5748	-3.21727	CF83 1NX	4a Market Street, Caerphilly, South Wales
gwent	CP84	Caerphilly	51.5748	-3.21727	CF83 1NX	4a Market Street, Caerphilly, South Wales
gwent	CR81	Risca	51.6064	-3.09956	NP11 6YA	Tredegar Street, Risca, South Wales
gwent	CR82	Risca	51.6064	-3.09956	NP11 6YA	Tredegar Street, Risca, South Wales
gwent	CR83	Risca	51.6064	-3.09956	NP11 6YA	Tredegar Street, Risca, South Wales
gwent	CR84	Risca	51.6064	-3.09956	NP11 6YA	Tredegar Street, Risca, South Wales
gwent	CR85	Risca	51.6064	-3.09956	NP11 6YA	Tredegar Street, Risca, South Wales
gwent	CR86	Risca	51.6064	-3.09956	NP11 6YA	Tredegar Street, Risca, South Wales
gwent	CR87	Risca	51.6064	-3.09956	NP11 6YA	Tredegar Street, Risca, South Wales
gwent	CY81	Ystrad Mynach	51.6422	-3.23305	CF82 7EP	Caerphilly Road, Ystrad Mynach, South Wales
gwent	CY82	Ystrad Mynach	51.6422	-3.23305	CF82 7EP	Caerphilly Road, Ystrad Mynach, South Wales
gwent	CY83	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CY84	Ystrad Mynach	51.6422	-3.23305	CF82 7EP	Caerphilly Road, Ystrad Mynach, South Wales
gwent	CY85	Blackwood	51.6592	-3.19364	NP12 2XA	Blackwood Road, Pontllanfraith, South Wales
gwent	CY86	Ystrad Mynach	51.6422	-3.23305	CF82 7EP	Caerphilly Road, Ystrad Mynach, South Wales
gwent	GA81	Ebbw Vale	51.7782	-3.2074	NP23 6UY	Bethcar Street, Ebbw Vale, South Wales
gwent	GA82	Abertillery	51.7281	-3.13276	NP13 1XX	Somerset Street, Abertillery, South Wales
gwent	GA83	Abertillery	51.7281	-3.13276	NP13 1XX	Somerset Street, Abertillery, South Wales
gwent	GA84	Abertillery	51.7281	-3.13276	NP13 1XX	Somerset Street, Abertillery, South Wales
gwent	GB81	Brynmawr	51.8	-3.17412	NP23 4YG	Somerset Street, Brynmawr, South Wales
gwent	GB82	Ebbw Vale	51.7782	-3.2074	NP23 6UY	Bethcar Street, Ebbw Vale, South Wales
gwent	GB83	Brynmawr	51.8	-3.17412	NP23 4YG	Somerset Street, Brynmawr, South Wales
gwent	GE81	Ebbw Vale	51.7782	-3.2074	NP23 6UY	Bethcar Street, Ebbw Vale, South Wales
gwent	GE82	Ebbw Vale	51.7782	-3.2074	NP23 6UY	Bethcar Street, Ebbw Vale, South Wales
gwent	GE83	Ebbw Vale	51.7782	-3.2074	NP23 6UY	Bethcar Street, Ebbw Vale, South Wales
gwent	GE84	Ebbw Vale	51.7782	-3.2074	NP23 6UY	Bethcar Street, Ebbw Vale, South Wales
gwent	GE85	Ebbw Vale	51.7782	-3.2074	NP23 6UY	Bethcar Street, Ebbw Vale, South Wales
gwent	GE86	Ebbw Vale	51.7782	-3.2074	NP23 6UY	Bethcar Street, Ebbw Vale, South Wales
gwent	GT81	Ebbw Vale	51.7782	-3.2074	NP23 6UY	Bethcar Street, Ebbw Vale, South Wales
gwent	GT82	Ebbw Vale	51.7782	-3.2074	NP23 6UY	Bethcar Street, Ebbw Vale, South Wales
gwent	GT83	Ebbw Vale	51.7782	-3.2074	NP23 6UY	Bethcar Street, Ebbw Vale, South Wales
gwent	MA81	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MA82	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MA83	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MA84	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MA85	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MA86	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MA87	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MA88	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MA89	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MA90	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MA91	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MA92	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MA93	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MC81	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MC82	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MC83	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MC84	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MC85	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MC86	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MC87	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MC88	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MC89	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MC90	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MH81	Chepstow	51.6404	-2.67718	NP16 5XW	Moor Street, Chepstow, South Wales
gwent	MH82	Chepstow	51.6404	-2.67718	NP16 5XW	Moor Street, Chepstow, South Wales
gwent	MH83	Chepstow	51.6404	-2.67718	NP16 5XW	Moor Street, Chepstow, South Wales
gwent	MH84	Chepstow	51.6404	-2.67718	NP16 5XW	Moor Street, Chepstow, South Wales
gwent	MH85	Chepstow	51.6404	-2.67718	NP16 5XW	Moor Street, Chepstow, South Wales
gwent	MH86	Chepstow	51.6404	-2.67718	NP16 5XW	Moor Street, Chepstow, South Wales
gwent	MH87	Chepstow	51.6404	-2.67718	NP16 5XW	Moor Street, Chepstow, South Wales
gwent	MH88	Chepstow	51.6404	-2.67718	NP16 5XW	Moor Street, Chepstow, South Wales
gwent	MM81	Monmouth	51.8108	-2.71381	NP25 3DG	Glendower Street, Monmouth, South Wales
gwent	MM82	Monmouth	51.8108	-2.71381	NP25 3DG	Glendower Street, Monmouth, South Wales
gwent	MM83	Monmouth	51.8108	-2.71381	NP25 3DG	Glendower Street, Monmouth, South Wales
gwent	MM84	Monmouth	51.8108	-2.71381	NP25 3DG	Glendower Street, Monmouth, South Wales
gwent	MM85	Monmouth	51.8108	-2.71381	NP25 3DG	Glendower Street, Monmouth, South Wales
gwent	MM87	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MM88	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MM89	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MM90	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MM91	Abergavenny	51.8217	-3.02135	NP7 5YL	Tudor Street, Abergavenny, South Wales
gwent	MM92	Monmouth	51.8108	-2.71381	NP25 3DG	Glendower Street, Monmouth, South Wales
gwent	MM93	Monmouth	51.8108	-2.71381	NP25 3DG	Glendower Street, Monmouth, South Wales
gwent	NA81	Newport Central	51.5813	-2.99285	NP20 2EH	1-3 Cardiff Road, Newport, South Wales
gwent	NA82	Newport Central	51.5813	-2.99285	NP20 2EH	1-3 Cardiff Road, Newport, South Wales
gwent	NA86	Newport Central	51.5813	-2.99285	NP20 2EH	1-3 Cardiff Road, Newport, South Wales
gwent	NB81	Newport Central	51.5813	-2.99285	NP20 2EH	1-3 Cardiff Road, Newport, South Wales
gwent	NB82	Newport Central	51.5813	-2.99285	NP20 2EH	1-3 Cardiff Road, Newport, South Wales
gwent	NB83	Newport Central	51.5813	-2.99285	NP20 2EH	1-3 Cardiff Road, Newport, South Wales
gwent	NB84	Newport Central	51.5813	-2.99285	NP20 2EH	1-3 Cardiff Road, Newport, South Wales
gwent	NB85	Newport Central	51.5813	-2.99285	NP20 2EH	1-3 Cardiff Road, Newport, South Wales
gwent	NB86	Newport Central	51.5813	-2.99285	NP20 2EH	1-3 Cardiff Road, Newport, South Wales
gwent	NC81	Newport Central	51.5813	-2.99285	NP20 2EH	1-3 Cardiff Road, Newport, South Wales
gwent	NL81	Newport Central	51.5813	-2.99285	NP20 2EH	1-3 Cardiff Road, Newport, South Wales
gwent	NL82	Newport Central	51.5813	-2.99285	NP20 2EH	1-3 Cardiff Road, Newport, South Wales
gwent	NL83	Newport Central	51.5813	-2.99285	NP20 2EH	1-3 Cardiff Road, Newport, South Wales
gwent	NL84	Newport Central	51.5813	-2.99285	NP20 2EH	1-3 Cardiff Road, Newport, South Wales
gwent	NM81	Maindee	51.5904	-2.98196	NP19 8XD	81 Chepstow Road, Newport, South Wales
gwent	NM82	Maindee	51.5904	-2.98196	NP19 8XD	81 Chepstow Road, Newport, South Wales
gwent	NM83	Maindee	51.5904	-2.98196	NP19 8XD	81 Chepstow Road, Newport, South Wales
gwent	NM85	Maindee	51.5904	-2.98196	NP19 8XD	81 Chepstow Road, Newport, South Wales
gwent	NM86	Maindee	51.5904	-2.98196	NP19 8XD	81 Chepstow Road, Newport, South Wales
gwent	NM87	Maindee	51.5904	-2.98196	NP19 8XD	81 Chepstow Road, Newport, South Wales
gwent	TC81	Cwmbran	51.6513	-3.02185	NP44 3XH	Tudor Road, Cwmbran, South Wales
gwent	TC82	Cwmbran	51.6513	-3.02185	NP44 3XH	Tudor Road, Cwmbran, South Wales
gwent	TC83	Cwmbran	51.6513	-3.02185	NP44 3XH	Tudor Road, Cwmbran, South Wales
